id,fit,a,b,cdf_r2_score,pdf_r2_score
285,pdf,1.0099585430954636,0.5884987452939296,-6.354536820986864,
286,pdf,1.0126532503368562,0.557974047993192,-5.901613079643698,-0.5598308143464092
288,pdf,1.0116501119891272,0.5570364627466359,-4.443221435740035,-0.5695490126025631
289,pdf,1.0142512130881194,0.5529828353194108,-4.039495575143543,-0.6057069149377876
290,pdf,1.010465432891609,0.5622220038750143,-6.4705428408602526,
292,pdf,1.0148868553347257,0.5405854384888507,-5.9557107399549345,-0.5580506511469085
296,pdf,1.0206333113807713,0.522274022797917,-4.070201723737474,-1.0002036426633398
297,pdf,1.0195104513649746,0.5145495534196547,-4.631504692554502,-1.2436680664545747
300,pdf,1.014142898559462,0.5539093561647368,-4.270482153565064,-1.2122028625198702
301,pdf,1.011289462925922,0.5373493915895232,-11.312261576281541,
302,pdf,1.0088330697229713,0.5893772551866546,-8.668331179876809,
304,pdf,1.0068965381537962,0.6805874899636969,-7.069836428662718,
306,pdf,1.008719490986507,0.642770348589364,-9.784521716467065,
308,pdf,1.00769070307709,0.6723582380638807,-7.5741818743438465,-0.4250387185819846
309,pdf,1.0073175986509402,0.6476328829712945,-6.462823420783081,
310,pdf,1.0082578836056415,0.5725437580065664,-14.507074517427782,
311,pdf,1.0115123718649917,0.5569049112849132,-9.830790171380686,-0.3662264295980242
315,pdf,1.0099250395635158,0.5640799714814285,-13.651044745625224,
316,pdf,1.010208707487968,0.6258811968259645,-9.309704939275665,
317,pdf,1.0066230859033913,0.655310439886916,-9.824933927184901,
318,pdf,1.0064364098566445,0.6561552660821567,-8.509256337488546,
